<6,9,1,>	=	5
<6,9,2,>	=	5
<6,9,3,>	=	5
<6,9,4,>	=	5
<7,0,0,>	=	5
<7,0,1,>	=	5
<7,0,2,>	=	5
<7,0,3,>	=	5
<7,0,4,>	=	5
<7,1,0,>	=	4
<7,1,1,>	=	4
<7,1,2,>	=	4
<7,1,3,>	=	4
<7,2,0,>	=	5
<7,2,1,>	=	5
<7,2,2,>	=	5
<7,2,3,>	=	5
<7,2,4,>	=	5
<7,3,0,>	=	2
<7,3,1,>	=	2
<7,4,0,>	=	1
<7,5,0,>	=	2
<7,5,1,>	=	2
<7,6,0,>	=	1
<7,7,0,>	=	2
<7,7,1,>	=	2
<7,8,0,>	=	4
<7,8,1,>	=	4
<7,8,2,>	=	4
<7,8,3,>	=	4
<7,9,0,>	=	4
<7,9,1,>	=	4
<7,9,2,>	=	4
<7,9,3,>	=	4
<8,0,0,>	=	5
<8,0,1,>	=	5
<8,0,2,>	=	5
<8,0,3,>	=	5
<8,0,4,>	=	5
<8,1,0,>	=	2
<8,1,1,>	=	2
<8,2,0,>	=	4
<8,2,1,>	=	4
<8,2,2,>	=	4
<8,2,3,>	=	4
<8,3,0,>	=	1
<8,4,0,>	=	6
<8,4,1,>	=	6
<8,4,2,>	=	6
<8,4,3,>	=	6
<8,4,4,>	=	6
<8,4,5,>	=	6
<8,5,0,>	=	3
<8,5,1,>	=	3
<8,5,2,>	=	3
<8,6,0,>	=	6
<8,6,1,>	=	6
<8,6,2,>	=	6
<8,6,3,>	=	6
<8,6,4,>	=	6
<8,6,5,>	=	6
<8,7,0,>	=	6
<8,7,1,>	=	6
<8,7,2,>	=	6
<8,7,3,>	=	6
<8,7,4,>	=	6
<8,7,5,>	=	6
<8,8,0,>	=	5
<8,8,1,>	=	5
<8,8,2,>	=	5
<8,8,3,>	=	5
<8,8,4,>	=	5
<8,9,0,>	=	2
<8,9,1,>	=	2
<9,0,0,>	=	1
<9,1,0,>	=	4
<9,1,1,>	=	4
<9,1,2,>	=	4
<9,1,3,>	=	4
<9,2,0,>	=	2
<9,2,1,>	=	2
<9,3,0,>	=	1
<9,4,0,>	=	5
<9,4,1,>	=	5
<9,4,2,>	=	5
<9,4,3,>	=	5
<9,4,4,>	=	5
<9,5,0,>	=	1
<9,6,0,>	=	6
<9,6,1,>	=	6
<9,6,2,>	=	6
<9,6,3,>	=	6
<9,6,4,>	=	6
<9,6,5,>	=	6
<9,7,0,>	=	6
<9,7,1,>	=	6
<9,7,2,>	=	6
<9,7,3,>	=	6
<9,7,4,>	=	6
<9,7,5,>	=	6
<9,8,0,>	=	3
<9,8,1,>	=	3
<9,8,2,>	=	3
<9,9,0,>	=	4
<9,9,1,>	=	4
<9,9,2,>	=	4
<9,9,3,>	=	4
<10,0,0,>	=	6
<10,0,1,>	=	6
<10,0,2,>	=	6
<10,0,3,>	=	6
<10,0,4,>	=	6
<10,0,5,>	=	6
<10,1,0,>	=	6
<10,1,1,>	=	6
<10,1,2,>	=	6
<10,1,3,>	=	6
<10,1,4,>	=	6
<10,1,5,>	=	6
<10,2,0,>	=	6
<10,2,1,>	=	6
<10,2,2,>	=	6
<10,2,3,>	=	6
<10,2,4,>	=	6
<10,2,5,>	=	6
<10,3,0,>	=	5
<10,3,1,>	=	5
<10,3,2,>	=	5
<10,3,3,>	=	5
<10,3,4,>	=	5
<10,4,0,>	=	2
<10,4,1,>	=	2
<10,5,0,>	=	3
<10,5,1,>	=	3
<10,5,2,>	=	3
<10,6,0,>	=	1
<10,7,0,>	=	3
<10,7,1,>	=	3
<10,7,2,>	=	3
<10,8,0,>	=	2
<10,8,1,>	=	2
<10,9,0,>	=	2
<10,9,1,>	=	2
<11,0,0,>	=	3
<11,0,1,>	=	3
<11,0,2,>	=	3
<11,1,0,>	=	4
<11,1,1,>	=	4
<11,1,2,>	=	4
<11,1,3,>	=	4
<11,2,0,>	=	4
<11,2,1,>	=	4
<11,2,2,>	=	4
<11,2,3,>	=	4
<11,3,0,>	=	4
<11,3,1,>	=	4
<11,3,2,>	=	4
<11,3,3,>	=	4
<11,4,0,>	=	5
<11,4,1,>	=	5
<11,4,2,>	=	5
<11,4,3,>	=	5
<11,4,4,>	=	5
<11,5,0,>	=	4
<11,5,1,>	=	4
<11,5,2,>	=	4
<11,5,3,>	=	4
<11,6,0,>	=	3
<11,6,1,>	=	3
<11,6,2,>	=	3
<11,7,0,>	=	6
<11,7,1,>	=	6
<11,7,2,>	=	6
<11,7,3,>	=	6
<11,7,4,>	=	6
<11,7,5,>	=	6
<11,8,0,>	=	1
<11,9,0,>	=	3
<11,9,1,>	=	3
<11,9,2,>	=	3
<12,0,0,>	=	1
<12,1,0,>	=	4
<12,1,1,>	=	4
<12,1,2,>	=	4
<12,1,3,>	=	4
<12,2,0,>	=	3
<12,2,1,>	=	3
<12,2,2,>	=	3
<12,3,0,>	=	4
<12,3,1,>	=	4
<12,3,2,>	=	4
<12,3,3,>	=	4
<12,4,0,>	=	5
<12,4,1,>	=	5
<12,4,2,>	=	5
<12,4,3,>	=	5
<12,4,4,>	=	5
<12,5,0,>	=	6
<12,5,1,>	=	6
<12,5,2,>	=	6
<12,5,3,>	=	6
<12,5,4,>	=	6
<12,5,5,>	=	6
<12,6,0,>	=	2
<12,6,1,>	=	2
<12,7,0,>	=	5
<12,7,1,>	=	5
<12,7,2,>	=	5
<12,7,3,>	=	5
<12,7,4,>	=	5
<12,8,0,>	=	5
<12,8,1,>	=	5
<12,8,2,>	=	5
<12,8,3,>	=	5
<12,8,4,>	=	5
<12,9,0,>	=	4
<12,9,1,>	=	4
<12,9,2,>	=	4
<12,9,3,>	=	4
<13,0,0,>	=	2
<13,0,1,>	=	2
<13,1,0,>	=	5
<13,1,1,>	=	5
<13,1,2,>	=	5
<13,1,3,>	=	5
<13,1,4,>	=	5
<13,2,0,>	=	5
<13,2,1,>	=	5
<13,2,2,>	=	5
<13,2,3,>	=	5
<13,2,4,>	=	5
<13,3,0,>	=	4
<13,3,1,>	=	4
<13,3,2,>	=	4
<13,3,3,>	=	4
<13,4,0,>	=	3
<13,4,1,>	=	3
<13,4,2,>	=	3
<13,5,0,>	=	6
<13,5,1,>	=	6
<13,5,2,>	=	6
<13,5,3,>	=	6
<13,5,4,>	=	6
<13,5,5,>	=	6
<13,6,0,>	=	3
<13,6,1,>	=	3
<13,6,2,>	=	3
<13,7,0,>	=	6
<13,7,1,>	=	6
<13,7,2,>	=	6
<13,7,3,>	=	6
<13,7,4,>	=	6
<13,7,5,>	=	6
<13,8,0,>	=	5
<13,8,1,>	=	5
<13,8,2,>	=	5
<13,8,3,>	=	5
<13,8,4,>	=	5
<13,9,0,>	=	1
<14,0,0,>	=	3
<14,0,1,>	=	3
<14,0,2,>	=	3
<14,1,0,>	=	5
<14,1,1,>	=	5
<14,1,2,>	=	5
<14,1,3,>	=	5
<14,1,4,>	=	5
<14,2,0,>	=	5
<14,2,1,>	=	5
<14,2,2,>	=	5
<14,2,3,>	=	5
<14,2,4,>	=	5
<14,3,0,>	=	6
<14,3,1,>	=	6
<14,3,2,>	=	6
<14,3,3,>	=	6
<14,3,4,>	=	6
<14,3,5,>	=	6
<14,4,0,>	=	1
<14,5,0,>	=	5
<14,5,1,>	=	5
<14,5,2,>	=	5
<14,5,3,>	=	5
<14,5,4,>	=	5
<14,6,0,>	=	5
<14,6,1,>	=	5
<14,6,2,>	=	5
<14,6,3,>	=	5
<14,6,4,>	=	5
<14,7,0,>	=	2
<14,7,1,>	=	2
<14,8,0,>	=	5
<14,8,1,>	=	5
<14,8,2,>	=	5
<14,8,3,>	=	5
<14,8,4,>	=	5
<14,9,0,>	=	6
<14,9,1,>	=	6
<14,9,2,>	=	6
<14,9,3,>	=	6
<14,9,4,>	=	6
<14,9,5,>	=	6
<15,0,0,>	=	5
<15,0,1,>	=	5
<15,0,2,>	=	5
<15,0,3,>	=	5
<15,0,4,>	=	5
<15,1,0,>	=	1
<15,2,0,>	=	1
<15,3,0,>	=	5
<15,3,1,>	=	5
<15,3,2,>	=	5
<15,3,3,>	=	5
<15,3,4,>	=	5
<15,4,0,>	=	4
<15,4,1,>	=	4
<15,4,2,>	=	4
<15,4,3,>	=	4
<15,5,0,>	=	3
<15,5,1,>	=	3
<15,5,2,>	=	3
<15,6,0,>	=	6
<15,6,1,>	=	6
<15,6,2,>	=	6
<15,6,3,>	=	6
<15,6,4,>	=	6
<15,6,5,>	=	6
<15,7,0,>	=	4
<15,7,1,>	=	4
<15,7,2,>	=	4
<15,7,3,>	=	4
<15,8,0,>	=	3
<15,8,1,>	=	3
<15,8,2,>	=	3
<15,9,0,>	=	4
<15,9,1,>	=	4
<15,9,2,>	=	4
<15,9,3,>	=	4
<16,0,0,>	=	1
<16,1,0,>	=	2
<16,1,1,>	=	2
<16,2,0,>	=	6
<16,2,1,>	=	6
<16,2,2,>	=	6
<16,2,3,>	=	6
<16,2,4,>	=	6
<16,2,5,>	=	6
<16,3,0,>	=	4
<16,3,1,>	=	4
<16,3,2,>	=	4
<16,3,3,>	=	4
<16,4,0,>	=	4
<16,4,1,>	=	4
<16,4,2,>	=	4
<16,4,3,>	=	4
<16,5,0,>	=	1
<16,6,0,>	=	3
<16,6,1,>	=	3
<16,6,2,>	=	3
<16,7,0,>	=	2
<16,7,1,>	=	2
<16,8,0,>	=	4
<16,8,1,>	=	4
<16,8,2,>	=	4
<16,8,3,>	=	4
<16,9,0,>	=	6
<16,9,1,>	=	6
<16,9,2,>	=	6
<16,9,3,>	=	6
<16,9,4,>	=	6
<16,9,5,>	=	6
<17,0,0,>	=	3
<17,0,1,>	=	3
<17,0,2,>	=	3
<17,1,0,>	=	1
<17,2,0,>	=	6
<17,2,1,>	=	6
<17,2,2,>	=	6
<17,2,3,>	=	6
<17,2,4,>	=	6
<17,2,5,>	=	6
<17,3,0,>	=	2
<17,3,1,>	=	2
<17,4,0,>	=	3
<17,4,1,>	=	3
<17,4,2,>	=	3
<17,5,0,>	=	1
<17,6,0,>	=	4
<17,6,1,>	=	4
<17,6,2,>	=	4
<17,6,3,>	=	4
<17,7,0,>	=	1
<17,8,0,>	=	4
<17,8,1,>	=	4
<17,8,2,>	=	4
<17,8,3,>	=	4
<17,9,0,>	=	5
<17,9,1,>	=	5
<17,9,2,>	=	5
<17,9,3,>	=	5
<17,9,4,>	=	5
<18,0,0,>	=	6
<18,0,1,>	=	6
<18,0,2,>	=	6
<18,0,3,>	=	6
<18,0,4,>	=	6
<18,0,5,>	=	6
<18,1,0,>	=	6
<18,1,1,>	=	6
<18,1,2,>	=	6
<18,1,3,>	=	6
<18,1,4,>	=	6
<18,1,5,>	=	6
<18,2,0,>	=	2
<18,2,1,>	=	2
<18,3,0,>	=	2
<18,3,1,>	=	2
<18,4,0,>	=	1
<18,5,0,>	=	3
<18,5,1,>	=	3
<18,5,2,>	=	3
<18,6,0,>	=	1
<18,7,0,>	=	1
<18,8,0,>	=	2
<18,8,1,>	=	2
<18,9,0,>	=	4
<18,9,1,>	=	4
<18,9,2,>	=	4
<18,9,3,>	=	4
<19,0,0,>	=	6
<19,0,1,>	=	6
<19,0,2,>	=	6
<19,0,3,>	=	6
<19,0,4,>	=	6
<19,0,5,>	=	6
<19,1,0,>	=	3
<19,1,1,>	=	3
<19,1,2,>	=	3
<19,2,0,>	=	5
<19,2,1,>	=	5
<19,2,2,>	=	5
<19,2,3,>	=	5
<19,2,4,>	=	5
<19,3,0,>	=	3
<19,3,1,>	=	3
<19,3,2,>	=	3
<19,4,0,>	=	5
<19,4,1,>	=	5
<19,4,2,>	=	5
<19,4,3,>	=	5
<19,4,4,>	=	5
<19,5,0,>	=	5
<19,5,1,>	=	5
<19,5,2,>	=	5
<19,5,3,>	=	5
<19,5,4,>	=	5
<19,6,0,>	=	2
<19,6,1,>	=	2
<19,7,0,>	=	4
<19,7,1,>	=	4
<19,7,2,>	=	4
<19,7,3,>	=	4
<19,8,0,>	=	6
<19,8,1,>	=	6
<19,8,2,>	=	6
<19,8,3,>	=	6
<19,8,4,>	=	6
<19,8,5,>	=	6
<19,9,0,>	=	1
<20,0,0,>	=	5
<20,0,1,>	=	5
<20,0,2,>	=	5
<20,0,3,>	=	5
<20,0,4,>	=	5
<20,1,0,>	=	5
<20,1,1,>	=	5
<20,1,2,>	=	5
<20,1,3,>	=	5
<20,1,4,>	=	5
<20,2,0,>	=	1
<20,3,0,>	=	6
<20,3,1,>	=	6
<20,3,2,>	=	6
<20,3,3,>	=	6
<20,3,4,>	=	6
<20,3,5,>	=	6
<20,4,0,>	=	6
<20,4,1,>	=	6
<20,4,2,>	=	6
<20,4,3,>	=	6
<20,4,4,>	=	6
<20,4,5,>	=	6
<20,5,0,>	=	3
<20,5,1,>	=	3
<20,5,2,>	=	3
<20,6,0,>	=	6
<20,6,1,>	=	6
<20,6,2,>	=	6
<20,6,3,>	=	6
<20,6,4,>	=	6
<20,6,5,>	=	6
<20,7,0,>	=	1
<20,8,0,>	=	6
<20,8,1,>	=	6
<20,8,2,>	=	6
<20,8,3,>	=	6
<20,8,4,>	=	6
<20,8,5,>	=	6
<20,9,0,>	=	3
<20,9,1,>	=	3
<20,9,2,>	=	3
<21,0,0,>	=	3
<21,0,1,>	=	3
<21,0,2,>	=	3
<21,1,0,>	=	4
<21,1,1,>	=	4
<21,1,2,>	=	4
<21,1,3,>	=	4
<21,2,0,>	=	3
<21,2,1,>	=	3
<21,2,2,>	=	3
<21,3,0,>	=	4
<21,3,1,>	=	4
<21,3,2,>	=	4
<21,3,3,>	=	4
<21,4,0,>	=	1
<21,5,0,>	=	6
<21,5,1,>	=	6
<21,5,2,>	=	6
<21,5,3,>	=	6
<21,5,4,>	=	6
<21,5,5,>	=	6
<21,6,0,>	=	3
<21,6,1,>	=	3
<21,6,2,>	=	3
<21,7,0,>	=	4
<21,7,1,>	=	4
<21,7,2,>	=	4
<21,7,3,>	=	4
<21,8,0,>	=	6
<21,8,1,>	=	6
<21,8,2,>	=	6
<21,8,3,>	=	6
<21,8,4,>	=	6
<21,8,5,>	=	6
<21,9,0,>	=	1
<22,0,0,>	=	2
<22,0,1,>	=	2
<22,1,0,>	=	6
<22,1,1,>	=	6
<22,1,2,>	=	6
<22,1,3,>	=	6
<22,1,4,>	=	6
<22,1,5,>	=	6
<22,2,0,>	=	5
<22,2,1,>	=	5
<22,2,2,>	=	5
<22,2,3,>	=	5
<22,2,4,>	=	5
<22,3,0,>	=	5
<22,3,1,>	=	5
<22,3,2,>	=	5
<22,3,3,>	=	5
<22,3,4,>	=	5
<22,4,0,>	=	6
<22,4,1,>	=	6
<22,4,2,>	=	6
<22,4,3,>	=	6
<22,4,4,>	=	6
<22,4,5,>	=	6
<22,5,0,>	=	5
<22,5,1,>	=	5
<22,5,2,>	=	5
<22,5,3,>	=	5
<22,5,4,>	=	5
<22,6,0,>	=	2
<22,6,1,>	=	2
<22,7,0,>	=	6
<22,7,1,>	=	6
<22,7,2,>	=	6
<22,7,3,>	=	6
<22,7,4,>	=	6
<22,7,5,>	=	6
<22,8,0,>	=	5
<22,8,1,>	=	5
<22,8,2,>	=	5
<22,8,3,>	=	5
<22,8,4,>	=	5
<22,9,0,>	=	1
<23,0,0,>	=	2
<23,0,1,>	=	2
<23,1,0,>	=	1
<23,2,0,>	=	4
<23,2,1,>	=	4
<23,2,2,>	=	4
<23,2,3,>	=	4
<23,3,0,>	=	1
<23,4,0,>	=	3
<23,4,1,>	=	3
<23,4,2,>	=	3
<23,5,0,>	=	3
<23,5,1,>	=	3
<23,5,2,>	=	3
<23,6,0,>	=	5
<23,6,1,>	=	5
<23,6,2,>	=	5
<23,6,3,>	=	5
<23,6,4,>	=	5
<23,7,0,>	=	1
<23,8,0,>	=	5
<23,8,1,>	=	5
<23,8,2,>	=	5
<23,8,3,>	=	5
<23,8,4,>	=	5
<23,9,0,>	=	4
<23,9,1,>	=	4
<23,9,2,>	=	4
<23,9,3,>	=	4
<24,0,0,>	=	6
<24,0,1,>	=	6
<24,0,2,>	=	6
<24,0,3,>	=	6
<24,0,4,>	=	6
<24,0,5,>	=	6
<24,1,0,>	=	1
<24,2,0,>	=	4
<24,2,1,>	=	4
<24,2,2,>	=	4
<24,2,3,>	=	4
<24,3,0,>	=	4
<24,3,1,>	=	4
<24,3,2,>	=	4
<24,3,3,>	=	4
<24,4,0,>	=	4
<24,4,1,>	=	4
<24,4,2,>	=	4
<24,4,3,>	=	4
<24,5,0,>	=	3
<24,5,1,>	=	3
<24,5,2,>	=	3
<24,6,0,>	=	5
<24,6,1,>	=	5
<24,6,2,>	=	5
<24,6,3,>	=	5
<24,6,4,>	=	5
<24,7,0,>	=	6
<24,7,1,>	=	6
<24,7,2,>	=	6
<24,7,3,>	=	6
<24,7,4,>	=	6
<24,7,5,>	=	6
<24,8,0,>	=	1
<24,9,0,>	=	2
<24,9,1,>	=	2
<25,0,0,>	=	6
<25,0,1,>	=	6
<25,0,2,>	=	6
<25,0,3,>	=	6
<25,0,4,>	=	6
<25,0,5,>	=	6
<25,1,0,>	=	2
<25,1,1,>	=	2
<25,2,0,>	=	5
<25,2,1,>	=	5
<25,2,2,>	=	5
<25,2,3,>	=	5
<25,2,4,>	=	5
<25,3,0,>	=	2
<25,3,1,>	=	2
<25,4,0,>	=	5
<25,4,1,>	=	5
<25,4,2,>	=	5
<25,4,3,>	=	5
<25,4,4,>	=	5
<25,5,0,>	=	4
<25,5,1,>	=	4
<25,5,2,>	=	4
<25,5,3,>	=	4
<25,6,0,>	=	2
<25,6,1,>	=	2
<25,7,0,>	=	1
<25,8,0,>	=	5
<25,8,1,>	=	5
<25,8,2,>	=	5
<25,8,3,>	=	5
<25,8,4,>	=	5
<25,9,0,>	=	6
<25,9,1,>	=	6
<25,9,2,>	=	6
<25,9,3,>	=	6
<25,9,4,>	=	6
<25,9,5,>	=	6
<26,0,0,>	=	6
<26,0,1,>	=	6
<26,0,2,>	=	6
<26,0,3,>	=	6
<26,0,4,>	=	6
<26,0,5,>	=	6
<26,1,0,>	=	5
<26,1,1,>	=	5
<26,1,2,>	=	5
<26,1,3,>	=	5
<26,1,4,>	=	5
<26,2,0,>	=	3
<26,2,1,>	=	3
<26,2,2,>	=	3
<26,3,0,>	=	5
<26,3,1,>	=	5
<26,3,2,>	=	5
<26,3,3,>	=	5
<26,3,4,>	=	5
<26,4,0,>	=	5
<26,4,1,>	=	5
<26,4,2,>	=	5
<26,4,3,>	=	5
<26,4,4,>	=	5
<26,5,0,>	=	1
<26,6,0,>	=	6
<26,6,1,>	=	6
<26,6,2,>	=	6
<26,6,3,>	=	6
<26,6,4,>	=	6
<26,6,5,>	=	6
<26,7,0,>	=	3
<26,7,1,>	=	3
<26,7,2,>	=	3
<26,8,0,>	=	3
<26,8,1,>	=	3
<26,8,2,>	=	3
<26,9,0,>	=	2
<26,9,1,>	=	2
<27,0,0,>	=	5
<27,0,1,>	=	5
<27,0,2,>	=	5
<27,0,3,>	=	5
<27,0,4,>	=	5
<27,1,0,>	=	6
<27,1,1,>	=	6
<27,1,2,>	=	6
<27,1,3,>	=	6
<27,1,4,>	=	6
<27,1,5,>	=	6
<27,2,0,>	=	1
<27,3,0,>	=	5
<27,3,1,>	=	5
<27,3,2,>	=	5
<27,3,3,>	=	5
<27,3,4,>	=	5
<27,4,0,>	=	3
<27,4,1,>	=	3
<27,4,2,>	=	3
<27,5,0,>	=	6
<27,5,1,>	=	6
<27,5,2,>	=	6
<27,5,3,>	=	6
<27,5,4,>	=	6
<27,5,5,>	=	6
<27,6,0,>	=	5
<27,6,1,>	=	5
<27,6,2,>	=	5
<27,6,3,>	=	5
<27,6,4,>	=	5
<27,7,0,>	=	2
<27,7,1,>	=	2
<27,8,0,>	=	4
<27,8,1,>	=	4
<27,8,2,>	=	4
<27,8,3,>	=	4
<27,9,0,>	=	3
<27,9,1,>	=	3
<27,9,2,>	=	3
<28,0,0,>	=	3
<28,0,1,>	=	3
<28,0,2,>	=	3
<28,1,0,>	=	1
<28,2,0,>	=	3
<28,2,1,>	=	3
<28,2,2,>	=	3
<28,3,0,>	=	3
<28,3,1,>	=	3
<28,3,2,>	=	3
<28,4,0,>	=	3
<28,4,1,>	=	3
<28,4,2,>	=	3
<28,5,0,>	=	2
<28,5,1,>	=	2
<28,6,0,>	=	6
<28,6,1,>	=	6
<28,6,2,>	=	6
<28,6,3,>	=	6
<28,6,4,>	=	6
<28,6,5,>	=	6
<28,7,0,>	=	3
<28,7,1,>	=	3
<28,7,2,>	=	3
<28,8,0,>	=	2
<28,8,1,>	=	2
<28,9,0,>	=	5
<28,9,1,>	=	5
<28,9,2,>	=	5
<28,9,3,>	=	5
<28,9,4,>	=	5
<29,0,0,>	=	1
<29,1,0,>	=	3
<29,1,1,>	=	3
<29,1,2,>	=	3
<29,2,0,>	=	4
<29,2,1,>	=	4
<29,2,2,>	=	4
<29,2,3,>	=	4
<29,3,0,>	=	2
<29,3,1,>	=	2
<29,4,0,>	=	4
<29,4,1,>	=	4
<29,4,2,>	=	4
<29,4,3,>	=	4
<29,5,0,>	=	6
<29,5,1,>	=	6
<29,5,2,>	=	6
